f,s,c,ibrain,stage
0.0037625,0.0050263,0.0053355,27,49
0.0036095,0.0045978,0.0047661,27,49
0.0035627,0.0043513,0.0048267,27,49
0.0043693,0.0090817,0.0096253,27,49
0.0049037,0.0062007,0.0065976,27,49
0.0047776,0.0049007,0.0054516,27,49
0.00473,0.0048767,0.0052858,27,49
0.004728,0.0050806,0.0051661,27,49
0.0042804,0.0086785,0.0079587,27,49
0.005206,0.009267,0.0095024,27,49
0.0046647,0.0066391,0.0061461,27,49
0.0050683,0.0062467,0.0057229,27,49
0.0050545,0.0063141,0.0069509,27,49
0.0043976,0.0054356,0.0054815,27,49
0.007483,0.016674,0.016795,27,49
0.0039182,0.0064054,0.0065014,27,49
0.0039762,0.0051829,0.005401,27,49
0.0041204,0.0056119,0.0049096,27,49
0.0043485,0.0053534,0.0054486,27,49
0.0047919,0.005447,0.0054486,27,49
0.0049272,0.0081167,0.0068555,27,49
0.0054417,0.0060043,0.0056681,27,49
0.012107,0.011856,0.013215,27,49
0.0052219,0.0076987,0.0066618,27,49
0.004592,0.0068104,0.0061946,27,49
0.0041018,0.0056373,0.0055166,27,49
0.004308,0.0066546,0.005819,27,49
0.0043403,0.00498,0.0052698,27,49
0.0044588,0.005161,0.0051855,27,49
0.0042821,0.0053646,0.0063161,27,49
0.0040751,0.0059203,0.0065922,27,49
0.0040895,0.0046544,0.0048732,27,49
0.0042483,0.0051359,0.005103,27,49
0.0049424,0.0065171,0.0069821,27,49
0.0039767,0.0049886,0.004935,27,49
0.0040357,0.005245,0.0048305,27,49
0.0046275,0.0056205,0.0051432,27,49
0.0040401,0.0042328,0.0042895,27,49
0.0040411,0.0048746,0.0049202,27,49
0.0041375,0.004897,0.0051596,27,49
0.0044806,0.0053942,0.0054333,27,49
0.0047655,0.0055158,0.0056551,27,49
0.0046214,0.0063012,0.0060175,27,49
0.0045948,0.0056648,0.0056978,27,49
0.0047994,0.0055246,0.0064895,27,49
0.0047109,0.0063372,0.0064131,27,49
0.0061875,0.007124,0.007889,27,49
0.0063923,0.0096561,0.0090176,27,49
0.0046607,0.0059813,0.0061289,27,49
0.0068999,0.0084584,0.0094043,27,49
0.0042193,0.0049883,0.0050686,27,49
0.0045258,0.0052192,0.0053972,27,49
0.0047495,0.005649,0.0056519,27,49
0.004327,0.0051909,0.0054667,27,49
0.0050085,0.0062652,0.006676,27,49
0.0058636,0.0071751,0.0077063,27,49
0.0091922,0.012513,0.01225,27,49
0.0057828,0.0092017,0.009868,27,49
0.0056206,0.006316,0.0064318,27,49
0.0060152,0.0077492,0.0092817,27,49
0.0042504,0.0047878,0.0051728,27,49
0.0041619,0.0041911,0.0049351,27,49
0.0042665,0.0061229,0.0058198,27,49
0.0041453,0.0050186,0.005019,27,49
0.0041074,0.0073526,0.007344,27,49
0.0040242,0.0047681,0.0047033,27,49
0.0034761,0.0044363,0.0044095,27,49
0.0037164,0.0044116,0.0043878,27,49
0.0039868,0.0046251,0.0045885,27,49
0.0036199,0.0039607,0.004388,27,49
0.0040755,0.0043557,0.0046335,27,49
0.0044042,0.0052439,0.0049391,27,49
0.0039714,0.0057829,0.0052754,27,49
0.0042461,0.0058588,0.0057161,27,49
0.0039937,0.0048163,0.0052175,27,49
0.003958,0.0042242,0.0044376,27,49
0.0043684,0.0050795,0.0047731,27,49
0.0042331,0.005132,0.0048496,27,49
0.0052987,0.0071119,0.0072365,27,49
0.0050917,0.0061536,0.0062589,27,49
0.0054014,0.0065889,0.006497,27,49
0.0063128,0.0088663,0.010171,27,49
0.0050471,0.0061637,0.0062627,27,49
0.0035975,0.0038917,0.0042216,27,49
0.004121,0.0054877,0.0055433,27,49
0.0038768,0.0040012,0.0042959,27,49
0.0039379,0.0064762,0.0052694,27,49
0.0043997,0.0062764,0.0060132,27,49
0.0046782,0.0083991,0.006655,27,49
0.0038528,0.0043125,0.0048975,27,49
0.0037308,0.0044512,0.0045638,27,49
0.0039587,0.004638,0.0049537,27,49
0.0044043,0.0088948,0.0075587,27,49
0.0045255,0.0060542,0.0058151,27,49
0.0045414,0.0065328,0.0065292,27,49
0.0038586,0.0049026,0.0045689,27,49
0.0053902,0.006966,0.0072647,27,49
0.0045082,0.0070124,0.0065275,27,49
0.0038513,0.0045845,0.00462,27,49
0.0039476,0.0046551,0.0047611,27,49
0.0046379,0.0058742,0.0058634,27,49
0.0045545,0.0073072,0.0057859,27,49
0.0047882,0.0063694,0.0070063,27,49
0.0044178,0.0050562,0.0053095,27,49
0.0041449,0.0054982,0.0055718,27,49
0.0044207,0.0051335,0.0053087,27,49
0.0042219,0.0052218,0.0052993,27,49
0.0052318,0.0075775,0.0079885,27,49
0.0045068,0.0089215,0.0082468,27,49
0.0041808,0.0058687,0.0060413,27,49
0.0040752,0.0049664,0.0053185,27,49
0.0046771,0.0054605,0.0056146,27,49
0.0040696,0.005592,0.005925,27,49
0.0043054,0.0064502,0.0059109,27,49
0.0052349,0.00648,0.0055316,28,49
0.0064363,0.007553,0.0069165,28,49
0.0049201,0.0068256,0.0053455,28,49
0.0057767,0.0070556,0.0059307,28,49
0.0059005,0.0095035,0.0057105,28,49
0.0056976,0.0078269,0.0058353,28,49
0.0062734,0.0082937,0.0060873,28,49
0.0057296,0.0091862,0.0055805,28,49
0.0058171,0.0066931,0.005505,28,49
0.0058492,0.0074462,0.0058822,28,49
0.0062973,0.0085071,0.0057406,28,49
0.00673,0.0088224,0.0065719,28,49
0.0070861,0.0083832,0.0066969,28,49
0.0061413,0.0081422,0.0061776,28,49
0.0056397,0.008087,0.0061097,28,49
0.0055412,0.0075925,0.0058661,28,49
0.0070991,0.0099253,0.0062547,28,49
0.0057682,0.0077441,0.0055001,28,49
0.0053839,0.0060909,0.0053934,28,49
0.0053046,0.0066557,0.0051119,28,49
0.0053626,0.0062422,0.0055437,28,49
0.0058483,0.007821,0.0052683,28,49
0.0052614,0.0060494,0.0053598,28,49
0.0064193,0.0077133,0.0070526,28,49
0.0063518,0.0071628,0.0064356,28,49
0.0053612,0.0067545,0.0058241,28,49
0.004943,0.0065512,0.0052638,28,49
0.0064136,0.0088712,0.005767,28,49
0.0059491,0.0077581,0.0063098,28,49
0.0058164,0.0073978,0.0058919,28,49
0.0063094,0.0081843,0.0059783,28,49
0.007176,0.0090185,0.0065201,28,49
0.0064543,0.0079562,0.0065371,28,49
0.0061189,0.0068885,0.0060731,28,49
0.0078228,0.0095141,0.007466,28,49
0.007753,0.0091748,0.0074881,28,49
0.0093596,0.013692,0.010492,28,49
0.011332,0.015461,0.010451,28,49
0.012602,0.016394,0.011217,28,49
0.014344,0.037327,0.010486,28,49
0.0090926,0.011622,0.0089055,28,49
0.0074863,0.013203,0.0077768,28,49
0.0058854,0.006911,0.0059398,28,49
0.012891,0.022966,0.0090341,28,49
0.0062251,0.0066948,0.0041434,28,49
0.0046701,0.0056196,0.0049065,28,49
0.0051554,0.0062341,0.0052251,28,49
0.0050967,0.0064293,0.0056808,28,49
0.00508,0.0062252,0.0050298,28,49
0.0057762,0.0071208,0.006192,28,49
0.0068986,0.0072616,0.0069285,28,49
0.0056745,0.0057972,0.005909,28,49
0.0047085,0.0062845,0.0057513,28,49
0.0057346,0.010463,0.0062398,28,49
0.0062912,0.009998,0.0053494,28,49
0.0086839,0.012115,0.0071393,28,49
0.011617,0.013351,0.010066,28,49
0.0092116,0.010199,0.0061305,28,49
0.0069881,0.0076371,0.0070952,28,49
0.005694,0.0062153,0.0058397,28,49
0.0055399,0.0060296,0.0054623,28,49
0.0062711,0.0067251,0.0063318,28,49
0.005031,0.0055042,0.004971,28,49
0.0053075,0.0053799,0.0054082,28,49
0.0053099,0.0052939,0.0044321,28,49
0.0056685,0.0061513,0.0058223,28,49
0.0049981,0.0053615,0.0053922,28,49
0.0054564,0.005159,0.0054033,28,49
0.008296,0.010476,0.0090485,28,49
0.0046294,0.0056275,0.0060589,28,49
0.005505,0.0063533,0.0057747,28,49
0.0053442,0.0064786,0.0061743,28,49
0.0062981,0.0066702,0.0057355,28,49
0.0068079,0.0093592,0.0069147,28,49
0.0048534,0.0051944,0.0055594,28,49
0.0046992,0.0057433,0.0051821,28,49
0.0062467,0.0073716,0.0062316,28,49
0.0065771,0.0065173,0.0065206,28,49
0.0058654,0.0061994,0.0052245,28,49
0.0054755,0.0063612,0.0061112,28,49
0.0064255,0.0067991,0.0067153,28,49
0.0059455,0.0070566,0.0056456,28,49
0.0069804,0.0081985,0.0067318,28,49
0.0070606,0.0068725,0.0073106,28,49
0.0055141,0.0061134,0.0061999,28,49
0.0068329,0.0072766,0.0068607,28,49
0.009249,0.01024,0.0064599,28,49
0.0058085,0.0070413,0.0056842,28,49
0.0073642,0.0081029,0.0067647,28,49
0.0067507,0.0089048,0.0059899,28,49
0.0063074,0.007482,0.0059187,28,49
0.0084964,0.012487,0.0082849,28,49
0.011832,0.011574,0.012356,28,49
0.0060902,0.0085322,0.0065413,28,49
0.0065594,0.007551,0.0063355,28,49
0.0060342,0.0072349,0.0058457,28,49
0.0061887,0.0086017,0.00585,28,49
0.013285,0.018835,0.012236,28,49
0.0064032,0.0077398,0.0056468,28,49
0.0059254,0.0069874,0.0054718,28,49
0.0056805,0.0067588,0.004984,28,49
0.0061912,0.0089268,0.0064094,28,49
0.0071401,0.0081795,0.0069706,28,49
0.0055118,0.006963,0.0057741,28,49
0.0059643,0.0063785,0.0065458,28,49
0.005827,0.0063408,0.0055954,28,49
0.0056491,0.0062926,0.0054537,28,49
0.0054582,0.0059538,0.0056897,28,49
0.0057202,0.0060748,0.0059321,28,49
0.006099,0.0062404,0.0060474,28,49
0.0062475,0.0071711,0.0063229,28,49
0.0065081,0.010904,0.0079764,28,49
0.0079358,0.0080061,0.0071537,28,49
0.0052969,0.0065317,0.0053658,28,49
0.0066756,0.0085943,0.0057761,28,49
0.0056257,0.007335,0.007075,28,49
0.0058685,0.0076698,0.006787,28,49
0.0061153,0.0067001,0.0056927,28,49
0.0067447,0.0090794,0.0064311,28,49
0.006293,0.0072017,0.006568,28,49
0.0078473,0.0093172,0.0066816,28,49
0.0058355,0.0068698,0.0059808,28,49
0.0057007,0.0072144,0.0061593,28,49
0.0071685,0.0099967,0.0081727,28,49
0.005138,0.0058341,0.0054362,28,49
0.0058956,0.0067236,0.0062963,28,49
0.0062653,0.0085443,0.0066184,28,49
0.0062316,0.007034,0.0068879,28,49
0.0053106,0.0071327,0.005293,28,49
0.0069599,0.0087592,0.0063886,28,49
0.0053937,0.0062812,0.0058935,28,49
0.0056593,0.0067805,0.0063871,28,49
0.0062644,0.0071327,0.0063064,28,49
0.0053246,0.0061052,0.0050604,28,49
0.0067763,0.0073139,0.0058704,28,49
0.0066982,0.0073387,0.006179,28,49
0.0053173,0.0067837,0.005364,28,49
0.0074711,0.0092475,0.0078501,28,49
0.0053177,0.0063133,0.005617,28,49
0.0051451,0.00601,0.0055348,28,49
0.0057171,0.0069101,0.0063872,28,49
0.0056708,0.0069014,0.006444,28,49
0.0058612,0.006493,0.0053232,28,49
0.005554,0.0056908,0.0051399,28,49
0.0075939,0.008293,0.0055006,28,49
0.0060923,0.0064479,0.0054266,28,49
0.0061275,0.0063424,0.005839,28,49
0.0070704,0.0076129,0.006612,28,49
0.0057469,0.0066169,0.0057329,28,49
0.0080113,0.010722,0.0065862,28,49
0.0059641,0.0067305,0.0061961,28,49
0.006121,0.0067015,0.0056329,28,49
0.0058696,0.0091804,0.0067408,28,49
0.005164,0.0063619,0.0054388,28,49
0.0066569,0.010389,0.005881,28,49
0.0064124,0.0084967,0.0067702,28,49
0.0058786,0.0086085,0.0062621,28,49
0.0072243,0.0094307,0.0072456,28,49
0.0063845,0.0095213,0.007105,28,49
0.006199,0.010605,0.0057742,28,49
0.0061211,0.0090615,0.0064312,28,49
0.0058214,0.007777,0.0067017,28,49
0.0054284,0.0084218,0.0054142,28,49
0.0075214,0.016185,0.006468,28,49
0.0049611,0.0060859,0.0051328,28,49
0.0051921,0.0065921,0.0049964,28,49
0.005389,0.006289,0.0051594,28,49
0.004996,0.0057755,0.0049552,28,49
0.0066583,0.0070101,0.0062693,28,49
0.0064036,0.0076939,0.0058305,28,49
0.0071311,0.0086104,0.0067608,28,49
0.0058204,0.006815,0.0056341,28,49
0.008431,0.012185,0.0074476,28,49
0.0050982,0.0062366,0.0050819,28,49
0.0057925,0.0066184,0.0047257,28,49
0.0069672,0.0080071,0.0069548,28,49
0.0076345,0.010763,0.0063313,28,49
0.0066164,0.009071,0.0067296,28,49
0.0058604,0.0065402,0.0053037,28,49
0.0057615,0.0071944,0.0052125,28,49
0.0052563,0.0061188,0.005683,28,49
0.0051344,0.0057673,0.0049136,28,49
0.0046322,0.0053319,0.004496,28,49
0.0045528,0.0051835,0.0048282,28,49
0.0053023,0.0053428,0.0047073,28,49
0.00825,0.013924,0.0064063,28,49
0.0047123,0.006185,0.005031,28,49
0.0050796,0.0059024,0.0055067,28,49
0.0048834,0.005275,0.0053795,28,49
0.0047387,0.0058056,0.0048329,28,49
0.0053591,0.0067036,0.0054356,28,49
0.006914,0.011172,0.006763,28,49
0.0071534,0.006683,0.0062231,28,49
0.0082465,0.011284,0.0077696,28,49
0.0064067,0.006306,0.005418,28,49
0.0069544,0.0087583,0.0047194,28,49
0.0050419,0.0062353,0.0051612,28,49
0.0053452,0.0062952,0.0054233,28,49
0.0052221,0.0055496,0.0048316,28,49
0.0056264,0.007575,0.0056753,28,49
0.0077778,0.0092757,0.0066147,28,49
0.007752,0.0077698,0.0070223,28,49
0.0057461,0.005776,0.0060768,28,49
0.0056464,0.0063252,0.0058978,28,49
0.0049792,0.0055635,0.0045298,28,49
0.0046107,0.0051013,0.0048833,28,49
0.0052333,0.008869,0.0064182,28,49
0.0054437,0.0061962,0.0052345,28,49
0.0052311,0.0063672,0.0054508,28,49
0.0060016,0.0063783,0.005519,28,49
0.0071807,0.0088101,0.0063281,28,49
0.0074385,0.011705,0.0076966,28,49
0.0064041,0.0073346,0.0059826,28,49
0.0053241,0.0052407,0.005584,28,49
0.0065416,0.0055787,0.006249,28,49
0.0042432,0.0047493,0.004935,28,49
0.0062935,0.0066825,0.0060777,28,49
0.0055561,0.0063252,0.0062627,28,49
0.0050177,0.0051132,0.0054393,28,49
0.0056562,0.0056346,0.0064009,28,49
0.0043878,0.0049072,0.0047,28,49
0.0035129,0.0036395,0.0035569,29,49
0.0033802,0.0037319,0.0035304,29,49
0.0041315,0.0043074,0.004473,29,49
0.0034862,0.0036315,0.0040236,29,49
0.003563,0.0039235,0.0041646,29,49
0.0034855,0.0036766,0.0036672,29,49
0.0034956,0.003355,0.0040456,29,49
0.0030792,0.003183,0.0034399,29,49
0.003337,0.0035628,0.0036119,29,49
0.0033534,0.004413,0.0041481,29,49
0.0034622,0.0040797,0.0041584,29,49
0.0033553,0.0036282,0.0038984,29,49
0.003578,0.0036937,0.0039377,29,49
0.0040108,0.0042571,0.0048181,29,49
0.0046912,0.0049763,0.0058601,29,49
0.0044904,0.0073784,0.0073594,29,49
0.0039326,0.0049165,0.004894,29,49
0.0038815,0.0043138,0.0043509,29,49
0.0035685,0.0041791,0.0049612,29,49
0.0036965,0.0041243,0.0043128,29,49
0.0035566,0.0038077,0.0041361,29,49
0.0034651,0.0045768,0.0041019,29,49
0.004976,0.006486,0.0065036,29,49
0.0034584,0.004002,0.0041817,29,49
0.003649,0.0046522,0.0048065,29,49
0.0037879,0.0051389,0.0051704,29,49
0.0051495,0.0077132,0.0074904,29,49
0.0035943,0.004438,0.0048548,29,49
0.0040372,0.0043131,0.00437,29,49
0.0038676,0.0044703,0.0046449,29,49
0.0038572,0.0047387,0.0046036,29,49
0.003791,0.0051908,0.0051347,29,49
0.0035063,0.0043617,0.0041978,29,49
0.003311,0.0040491,0.0041088,29,49
0.003744,0.003917,0.0043734,29,49
0.0045508,0.0056497,0.0058783,29,49
0.003767,0.0043725,0.0046753,29,49
0.0032871,0.0039897,0.0038816,29,49
0.0035521,0.0041177,0.0039851,29,49
0.0033196,0.0041399,0.0037554,29,49
0.003602,0.0041363,0.0043255,29,49
0.0036461,0.0050666,0.0046323,29,49
0.0034624,0.0040496,0.0042754,29,49
0.0031707,0.0035602,0.0036927,29,49
0.0039134,0.0044698,0.0042111,29,49
0.0033352,0.0039099,0.0041065,29,49
0.0030644,0.003381,0.0036395,29,49
0.0033522,0.0033233,0.0033449,29,49
0.0033573,0.0032047,0.0034302,29,49
0.0026961,0.0028471,0.0028056,29,49
0.0029301,0.0031078,0.0033354,29,49
0.0035147,0.0033196,0.0034369,29,49
0.0036745,0.0034233,0.0036369,29,49
0.0035905,0.0035092,0.0036887,29,49
0.0031669,0.0036447,0.003489,29,49
0.0033528,0.003465,0.0034533,29,49
0.0035725,0.0035048,0.0035363,29,49
0.0034428,0.003608,0.0034722,29,49
0.0034079,0.0032567,0.003669,29,49
0.0034367,0.0033799,0.0034945,29,49
0.0031924,0.0038719,0.0036291,29,49
0.0040487,0.004061,0.0044244,29,49
0.0035663,0.0039688,0.0039941,29,49
0.0036588,0.0035399,0.0038883,29,49
0.0050701,0.0050255,0.0053708,29,49
0.0034426,0.0048956,0.0049373,29,49
0.0035181,0.0040405,0.004152,29,49
0.0031716,0.0039965,0.0038844,29,49
0.0033122,0.003871,0.0041201,29,49
0.003564,0.0042577,0.004168,29,49
0.0030013,0.0036584,0.0035479,29,49
0.0032552,0.0032041,0.0032122,29,49
0.0046347,0.004673,0.0051865,29,49
0.0030465,0.0035533,0.0035836,29,49
0.0032867,0.0041636,0.0046572,29,49
0.0030278,0.003908,0.0042296,29,49
0.0031115,0.0037663,0.0038028,29,49
0.0028418,0.0032825,0.0032052,29,49
0.0035085,0.0037174,0.003886,29,49
0.0034489,0.003636,0.003882,29,49
0.0032858,0.0037667,0.0036996,29,49
0.0033049,0.0038404,0.0039217,29,49
0.0031206,0.0033103,0.0036636,29,49
0.0041217,0.0048615,0.0046219,29,49
0.0038786,0.0046731,0.004845,29,49
0.0038945,0.0044139,0.0041692,29,49
0.0032374,0.0039275,0.0039489,29,49
0.0035748,0.00514,0.0050107,29,49
0.0060248,0.00669,0.0065666,30,49
0.0061783,0.0084174,0.0085052,30,49
0.0061351,0.0072435,0.0071672,30,49
0.030802,0.0063739,0.012733,30,49
0.0077895,0.0068054,0.0068413,30,49
0.0056253,0.0059399,0.0054842,30,49
0.007924,0.011949,0.011818,30,49
0.0056626,0.01023,0.0070435,30,49
0.0060266,0.006966,0.0060595,30,49
0.0060132,0.0094578,0.0068533,30,49
0.0065758,0.0071006,0.0061751,30,49
0.0050816,0.0075722,0.005878,30,49
0.0061636,0.0073056,0.0070144,30,49
0.0059443,0.0074033,0.006927,30,49
0.0059863,0.007969,0.007053,30,49
0.0060371,0.013347,0.011426,30,49
0.0074332,0.008361,0.0081128,30,49
0.0082164,0.0069282,0.0086312,30,49
0.0073491,0.0070658,0.0075527,30,49
0.025151,0.0082502,0.0085772,30,49
0.0061453,0.0067629,0.0064891,30,49
0.010959,0.0036016,0.0090757,30,49
0.012925,0.0065333,0.0085607,30,49
0.01215,0.007937,0.0083932,30,49
0.0089667,0.0065913,0.0093131,30,49
0.0062366,0.0087101,0.0093725,30,49
0.0095904,0.013536,0.012737,30,49
0.011198,0.013125,0.014449,30,49
0.013992,0.0099593,0.013035,30,49
0.01066,0.0082362,0.0088299,30,49
0.011765,0.012248,0.01019,30,49
0.010033,0.010312,0.011543,30,49
0.0080585,0.010394,0.01193,30,49
0.0074384,0.0063693,0.0063743,30,49
0.0057077,0.0058692,0.0059296,30,49
0.0058681,0.0055722,0.0062726,30,49
0.0078643,0.0059244,0.006012,30,49
0.0064989,0.0056685,0.0063702,30,49
0.0065031,0.0064865,0.0058315,30,49
0.0064764,0.0056595,0.0058474,30,49
0.011709,0.015813,0.014076,30,49
0.010363,0.0094523,0.010575,30,49
0.011924,0.014274,0.010861,30,49
0.007994,0.0078675,0.0088403,30,49
0.006866,0.0062044,0.0076275,30,49
0.0074389,0.0082131,0.0092542,30,49
0.01114,0.013625,0.014453,30,49
0.0075086,0.0086078,0.0083674,30,49
0.004709,0.006579,0.006001,30,49
0.0058004,0.0092301,0.0079121,30,49
0.0061269,0.010034,0.010272,30,49
0.0065608,0.0084252,0.0072471,30,49
0.010241,0.010967,0.012827,30,49
0.0078384,0.0078537,0.0084276,30,49
0.0066527,0.0095679,0.0087884,30,49
0.0071146,0.0089921,0.010447,30,49
0.022754,0.021008,0.023968,30,49
0.010493,0.008339,0.0089479,30,49
0.00604,0.0064083,0.0061487,30,49
0.0065099,0.0066606,0.0075362,30,49
0.010569,0.0076041,0.015239,30,49
0.0072443,0.0075485,0.0086028,30,49
0.0062658,0.0058124,0.0070476,30,49
0.0066899,0.0056771,0.0067335,30,49
0.010951,0.009651,0.015578,30,49
0.007055,0.0062718,0.0058384,30,49
0.0084638,0.0088658,0.0088587,30,49
0.0060436,0.0073517,0.007016,30,49
0.0052664,0.0065497,0.0072071,30,49
0.0075049,0.0092579,0.0089269,30,49
0.022375,0.018567,0.022558,30,49
0.0066186,0.0081594,0.0084599,30,49
0.0070823,0.0086416,0.0086224,30,49
0.0063079,0.008175,0.0078172,30,49
0.028832,0.028127,0.03308,30,49
0.010278,0.008956,0.010163,30,49
0.0056267,0.0065081,0.0064135,30,49
0.005217,0.0075221,0.0072414,30,49
0.0054472,0.0066259,0.007384,30,49
0.0072713,0.016634,0.01468,30,49
0.0058113,0.0058502,0.0063878,30,49
0.0076787,0.011468,0.010593,30,49
0.006189,0.0060912,0.0053773,30,49
0.0056482,0.0052115,0.006745,30,49
0.010215,0.012368,0.012995,30,49
0.0085856,0.014038,0.010165,30,49
0.0062036,0.0073958,0.0063562,30,49
0.0060078,0.0060419,0.0067751,30,49
0.0068574,0.0068755,0.0066898,30,49
0.0059425,0.0063677,0.0064165,30,49
0.0057926,0.0068401,0.0059988,30,49
0.0057694,0.0059613,0.0059718,30,49
0.0052926,0.0065018,0.0065333,30,49
0.0053909,0.0054249,0.0056256,30,49
0.005699,0.005959,0.0064093,30,49
0.0051457,0.0067044,0.0081836,30,49
0.0052516,0.0053777,0.0049031,30,49
0.004476,0.004733,0.005182,30,49
0.0051622,0.0063929,0.0054518,30,49
0.0052553,0.0048427,0.0056118,30,49
0.0061571,0.005567,0.005906,30,49
0.0057058,0.0052211,0.0052519,30,49
0.0053646,0.0056139,0.0061393,30,49
0.0060081,0.0057621,0.0052799,30,49
0.0056059,0.0050976,0.0054857,30,49
0.005688,0.0057462,0.0051056,30,49
0.0051839,0.0049426,0.0050347,30,49
0.005834,0.0051683,0.0050943,30,49
0.0054449,0.005729,0.0049835,30,49
