nexp, ncell, selFC, selSC, indegree, oudegree, katz, revkatz, clust, spiking, insel
17,160,0.44736,-0.15672,0.035292,0.064184,0.10442,0.11396,0,0.0092765,0.010195
17,162,0.30803,-0.54975,0.033183,0,0.10534,0.1,0,0.0064122,0.0021869
17,164,0.42366,-0.33195,0.17916,0.090629,0.12464,0.12244,0.0012126,0.011828,0.027474
18,1,1.0019,-0.042852,0,0.070491,0.1,0.12504,0,0.020085,0
18,2,0.852,-0.61834,0.025829,0.02698,0.11397,0.10858,0,0.0092227,-0.00028471
18,3,0.40959,-0.17526,0,0.016452,0.1,0.10523,0,0.017496,0
18,4,0.77813,0.23532,0.025398,0.022711,0.11374,0.10722,0,0.010586,-0.012344
18,5,0.47259,-0.85272,0.111,0.13199,0.21711,0.14555,0.0018971,0.0040746,0.072103
18,6,0.49539,0.11588,0.030358,0.11771,0.12791,0.15033,0.008041,0.012832,0.017328
18,7,0.72731,-0.6098,0.02796,0,0.12104,0.1,0,0.0071302,0.010043
18,8,1.5694,-1.7576,0.021701,0.021957,0.1354,0.11018,0.011532,0.015455,0.0082928
18,9,0.32082,-0.49272,0.0948,0.11108,0.17449,0.14527,0.0024024,0.0046912,-0.032486
18,10,0.38213,-0.62587,0.2829,0.099118,0.30148,0.13677,0.00083047,0.0048611,0.06598
18,11,0.86494,-1.1304,0.025862,0,0.1179,0.1,0,0.0050002,0.012812
18,12,0.40221,-0.80301,0.064191,0,0.16851,0.1,0.016223,0.0028865,0.025778
18,13,0.57079,-1.8158,0.093122,0.16638,0.16983,0.16501,0.0028287,0.0032315,0.031711
18,14,0.27537,-1.2157,0.062471,0.023846,0.1529,0.10833,0.0046333,0.00212,0.020468
18,15,0.46808,-0.92949,0.090595,0.15735,0.16479,0.15914,0.003035,0.0028601,0.042082
18,16,1.2945,-1.1418,0.046608,0.069844,0.1344,0.13205,0.0044198,0.00876,0.015408
18,17,-0.0014134,-0.57577,0.056901,0,0.13372,0.1,0,0.0041318,-0.060747
18,19,-0.20239,-1.1812,0,0.039772,0.1,0.11265,0,0.0043524,0
18,22,-0.13974,-1.0737,0.020227,0.020185,0.11094,0.10727,0,0.0056635,0.011199
18,24,0.58501,-1.551,0.016452,0,0.1089,0.1,0,0.010753,0.0067387
18,26,0.24772,-0.92064,0.030608,0.0338,0.11971,0.11198,0.016552,0.0032921,-0.024415
18,29,-0.79768,-1.3606,0.028408,0.065674,0.11907,0.12333,0.0055173,0.0044786,-0.029775
18,30,0.3592,-1.4383,0.07227,0.053339,0.13909,0.11786,0,0.0093737,-0.03871
18,31,0.48841,-0.74689,0.039772,0,0.12151,0.1,0,0.0081709,-0.0080494
18,32,-0.48605,-1.8179,0,0.025398,0.1,0.10866,0,0.0050703,0
18,33,-0.011023,-1.2876,0,0.025829,0.1,0.10892,0,0.0057842,0
18,34,-0.19105,-0.62446,0,0.021115,0.1,0.10792,0,0.0023197,0
18,38,-0.62511,-0.86896,0.023191,0.04117,0.11254,0.1148,0,0.0061538,-0.0078854
18,41,0.31906,-0.55643,0.16733,0.0208,0.25473,0.10963,0.0033532,0.010671,0.048111
18,42,0.15582,-0.95995,0.022402,0.072096,0.11212,0.12894,0.0043725,0.0025304,-0.0046591
18,43,-0.25067,-1.1235,0.024002,0.023231,0.12821,0.11076,0.013239,0.0027631,0.011343
18,44,0.17434,-0.18511,0.06051,0.048519,0.13418,0.11643,0,0.012263,0.0068848
18,45,-0.60248,-1.4638,0,0.024488,0.1,0.11067,0,0.0041465,0
18,47,-0.60831,-0.80784,0,0.052429,0.1,0.1175,0,0.0026493,0
18,49,1.126,-0.70126,0.043098,0,0.13773,0.1,0,0.014539,0.026996
18,50,-0.78849,-0.70129,0.023846,0.02086,0.11973,0.10966,0,0.0088587,0.0065664
18,51,0.3733,-1.3689,0.037674,0,0.12767,0.1,0,0.0063402,0.0029579
18,54,-0.67786,-0.78016,0,0.081983,0.1,0.12971,0,0.0032872,0
18,55,-0.79391,-1.3794,0.031665,0,0.11713,0.1,0,0.0041581,0.031999
18,56,-0.34003,-1.0081,0,0.023191,0.1,0.10847,0,0.0022248,0
18,58,-0.13198,-1.8677,0,0.023603,0.1,0.10751,0,0.0045953,0
18,59,-0.43789,-1.0478,0,0.042886,0.1,0.11364,0,0.0044803,0
18,60,-0.56341,-0.73718,0,0.02991,0.1,0.11385,0,0.0031814,0
18,62,-0.46524,-1.7999,0.029154,0,0.11767,0.1,0,0.00754,-0.020489
18,63,-0.20135,-0.84956,0.023,0,0.11452,0.1,0,0.0071389,-0.013604
18,65,0.0080981,-1.2228,0.019073,0,0.11753,0.1,0,0.003357,0.010886
18,67,-0.16398,-1.8694,0,0.023463,0.1,0.10819,0,0.0034898,0
18,68,0.40819,-1.3998,0.061336,0,0.13759,0.1,0,0.0078203,-0.013605
18,69,0.16789,-1.035,0,0.02336,0.1,0.10849,0,0.0042098,0
18,71,0.79797,-2.2354,0,0.047823,0.1,0.11521,0,0.0055582,0
18,72,0.46562,-3.287,0.0245,0,0.11325,0.1,0,0.01548,-0.010728
18,73,0.51304,-3.1778,0.067219,0,0.13636,0.1,0,0.0087279,-0.0047728
18,74,-0.00067246,-1.7252,0.023603,0,0.11277,0.1,0,0.0059673,-0.0031151
18,75,0.55365,-1.2383,0,0.020227,0.1,0.1069,0,0.0073962,0
18,76,-0.25445,-1.5298,0.11701,0.025949,0.17051,0.1113,0.0016552,0.0056302,-0.0080874
18,77,0.010494,-0.29526,0,0.051629,0.1,0.1217,0,0.010645,0
18,78,-0.70279,-1.6466,0.019811,0.029154,0.11206,0.10927,0,0.0054407,-0.012384
18,79,-0.39727,-1.1442,0.024899,0,0.11807,0.1,0,0.0045268,0.0043409
18,80,-0.062937,-0.74801,0.080937,0.031468,0.1701,0.11098,0,0.0030384,0.027414
18,81,1.0106,-1.5498,0,0.031665,0.1,0.11007,0,0.0084699,0
18,82,0.5169,0.13362,0,0.058565,0.1,0.12068,0,0.010872,0
18,83,0.57202,-0.87443,0,0.047042,0.1,0.11703,0,0.012623,0
18,84,-0.20797,-1.7096,0,0.07741,0.1,0.12992,0.0038432,0.0044047,0
18,85,-0.43549,-1.4941,0,0.042901,0.1,0.11365,0,0.0051509,0
18,86,0.33138,-0.83187,0.070613,0.032339,0.1454,0.11409,0,0.0037758,0.02162
18,87,0.25055,-0.31492,0.043804,0.03021,0.12926,0.11316,0,0.0089434,0.0012971
18,88,-1.0481,-1.8062,0.039419,0.06229,0.1241,0.12193,0,0.003658,-0.020887
18,89,-1.5663,0.48488,0.032632,0.027281,0.11995,0.10868,0,0.0065356,-0.017291
18,90,-0.1394,-0.69445,0.022711,0,0.11397,0.1,0,0.0029107,0.017672
18,91,-0.82566,-1.5488,0.027633,0,0.11495,0.1,0,0.0046251,-0.0057469
18,92,0.3026,-1.2517,0,0.026711,0.1,0.1097,0,0.0050582,0
18,93,-0.041633,-0.29466,0.053382,0,0.1597,0.1,0,0.0033073,0.033076
18,94,0.026736,-2.5056,0.10591,0,0.17897,0.1,0.0024397,0.0043856,0.066991
18,98,0.062092,-1.3661,0.060863,0.065497,0.14078,0.12832,0.0016627,0.0037391,0.037952
18,99,-0.59149,-1.1819,0.030828,0.023,0.11668,0.10732,0,0.0041139,-0.020897
18,101,-0.52988,-1.4845,0.024081,0.072051,0.11303,0.12658,0,0.0031001,0.0002527
18,102,-0.0041657,-1.0741,0.020665,0.048025,0.12429,0.12489,0.0085423,0.00321,0.0097658
19,2,0.54515,-0.093615,0,0.059295,0.1,0.10577,0,0.021794,0
19,4,-0.39768,0.39097,0.11457,0,0.11414,0.1,0,0.0097958,0.085366
19,7,0.52935,-0.19644,0.059295,0,0.10683,0.1,0,0.016647,0.032325
19,8,-0.10794,0.010446,0.063171,0,0.10842,0.1,0,0.017356,0.0068694
19,10,0.13013,-0.14046,0,0.12051,0.1,0.11258,0.031361,0.013808,0
19,11,0.93553,-0.0068806,0.064684,0,0.10862,0.1,0,0.015961,0.0070339
19,13,0.10874,-0.51955,0.11733,0.78098,0.11565,0.18828,0.0068107,0.020689,0.035262
19,14,0.4997,0.13068,0.056684,0,0.10653,0.1,0,0.018916,0.056763
19,16,0.64178,-0.28243,0.20576,0.31722,0.12588,0.1332,0.0073487,0.013713,0.02307
19,17,0.35513,-0.028264,0,0.19819,0.1,0.12111,0.010546,0.0099102,0
19,19,0.29748,-0.44664,0,0.4414,0.1,0.14549,0,0.016905,0
19,23,0.61223,-0.20561,0.22532,0.1666,0.13078,0.1189,0.012465,0.0095358,0.1392
19,26,0.46886,-0.081305,0.12888,0,0.11549,0.1,0,0.013095,0.059556
19,27,1.236,-0.15714,0.12044,0,0.11497,0.1,0,0.010816,-0.015696
19,28,0.8406,-0.26981,0,0.12241,0.1,0.11292,0,0.021736,0
19,31,0.47744,0.41957,0.19281,0,0.12222,0.1,0,0.011642,0.020229
19,32,0.18765,0.15595,0.11214,0,0.11292,0.1,0,0.012505,0.072852
19,33,0.44394,0.093129,0,0.066003,0.1,0.10642,0,0.0060723,0
19,35,0.23544,-0.36764,0,0.24862,0.1,0.13292,0.005726,0.013098,0
19,36,0.67408,-0.053144,0.17901,0,0.13062,0.1,0.010822,0.014172,0.10259
19,37,0.71864,-0.22777,0.11369,0,0.11445,0.1,0,0.0080103,0.066097
19,40,1.4859,-0.23932,0,0.05532,0.1,0.10576,0,0.010024,0
19,42,-0.0036712,-0.24315,0,0.21406,0.1,0.12305,0.010469,0.0070894,0
19,43,0.51988,-0.66363,0.13713,0.057582,0.11775,0.10629,0.010107,0.0079742,0.063281
19,46,0.97422,-0.33944,0.067836,0,0.10984,0.1,0,0.011929,0.043536
19,47,0.87749,-0.095657,0.11196,0,0.11489,0.1,0,0.016555,0.070224
19,48,1.5469,-0.20696,0.058663,0.12876,0.10782,0.11378,0.011842,0.015869,0.0063792
19,50,1.2295,-0.5769,0,0.17406,0.1,0.11803,0,0.01157,0
19,52,-0.073123,-0.1602,0,0.2057,0.1,0.12056,0,0.011222,0
19,53,0.30988,-0.11507,0.19015,0,0.12438,0.1,0,0.011008,0.035942
19,56,0.82016,-0.05468,0.32622,0.1218,0.14462,0.11223,0.012791,0.015721,0.10191
19,60,0.71714,0.73154,0.061324,0,0.10762,0.1,0,0.0060279,0.094861
19,62,-0.012058,0.045662,0,0.0707,0.1,0.10688,0,0.012737,0
19,63,0.074191,-0.15691,0.25357,0,0.13462,0.1,0.0052086,0.0072079,0.14444
19,64,0.41768,0.39973,0,0.05863,0.1,0.10571,0,0.01235,0
19,65,0.79878,-0.44573,0.20439,0,0.12647,0.1,0.021879,0.007833,0.18044
19,66,0.048893,-0.36691,0,0.20207,0.1,0.12105,0,0.01002,0
19,67,0.48125,0.16599,0.12441,0.11154,0.11434,0.11086,0,0.0079119,0.068924
19,69,0.11583,-0.45312,0.056711,0.062947,0.10695,0.10613,0,0.0024004,0.035442
19,71,-0.08426,-0.29709,0.12558,0,0.11447,0.1,0,0.0072415,0.011946
19,72,0.80791,-0.47485,0.17191,0.21761,0.1281,0.12378,0.019024,0.0071544,0.096288
19,73,0.25641,-0.27587,0,0.31609,0.1,0.13512,0.0031629,0.014187,0
19,77,0.62496,-0.28095,0.055203,0.056711,0.10636,0.10586,0,0.011732,0.014155
19,78,1.308,-0.24201,0.11351,0,0.11506,0.1,0,0.010807,0.10515
19,79,1.0014,-0.29379,0,0.36683,0.1,0.13785,0.0064412,0.0099428,0
19,80,0.011217,-0.23845,0.071382,0.069703,0.10823,0.10728,0,0.008987,0.0034901
19,82,0.52189,-0.27849,0.062947,0,0.10776,0.1,0,0.004103,0.007291
19,85,-0.0106,-0.24799,0.064714,0.19158,0.10863,0.1228,0.02831,0.011053,0.0070371
19,87,0.33647,-0.072447,0.058697,0.19762,0.10676,0.12057,0.011224,0.013298,0.017461
19,91,0.68876,-0.24704,0.92462,0.11844,0.21396,0.11289,0.0032443,0.0067514,0.45059
19,92,0.64213,-0.13082,0,0.25933,0.1,0.12615,0.0054108,0.012953,0
19,93,0.37858,-0.27751,0.064666,0,0.10745,0.1,0,0.0098074,0.019237
19,94,0.71899,-0.25459,0,0.060937,0.1,0.1067,0,0.0073107,0
19,97,0.49678,-0.13113,0.058964,0,0.10679,0.1,0,0.0079208,0.011989
19,98,0.82572,-0.51961,0.067349,0.20087,0.10995,0.12368,0.01704,0.0081603,0.054412
19,100,0.4784,-0.014518,0.05532,0.066682,0.10638,0.1069,0,0.012718,0.082201
19,101,0.52125,-0.15299,0.588,0.064754,0.17984,0.1063,0.0051423,0.012977,0.22378
19,102,0.036678,-0.25524,0.33236,0.068312,0.1407,0.10714,0.0064247,0.0074074,0.11319
19,103,0.36834,-0.045434,0.064372,0,0.108,0.1,0,0.012191,0.032136
19,104,0.49921,-0.19353,0.068198,0.13462,0.10786,0.1131,0,0.011503,0.016057
19,106,0.67553,-0.26401,0.056915,0.058598,0.10656,0.1057,0,0.0085925,0.047843
19,109,0.37229,-0.18318,0.25289,0.438,0.13307,0.14989,0.0069888,0.013344,0.11275
19,110,0.20334,-0.00021903,0,0.058964,0.1,0.10574,0,0.011363,0
19,111,0.076897,-0.12725,0.064754,0,0.11343,0.1,0,0.0079102,0.033753
19,112,0.001058,-0.19326,0.39302,0.071067,0.14968,0.10735,0.0062069,0.0088768,0.047652
19,113,-0.36819,-0.29545,0,0.060373,0.1,0.10588,0,0.010478,0
20,1,-0.4283,0.26587,0.11675,0,0.11752,0.1,0,0.0079557,0.048196
20,2,0.56159,-1.0315,0,0.05116,0.1,0.10679,0,0.014735,0
20,3,-0.11013,-1.3885,0,0.34575,0.1,0.15674,0.0036031,0.010203,0
20,4,-0.20583,-0.69415,0.049799,0.22723,0.10964,0.13891,0.0096417,0.014933,0.0028569
20,6,-0.093955,-0.69072,0.24665,0.17881,0.14357,0.13166,0.011443,0.0046156,0.023602
20,7,0.63569,-0.80071,0.1038,0.050555,0.11759,0.10671,0,0.0097957,0.00063883
20,8,0.30755,-0.55503,0.37961,0.10013,0.16001,0.11615,0.002225,0.0083875,0.041182
20,9,0.92144,-0.24265,0.054022,0.51825,0.10795,0.18877,0.0052653,0.0087828,0.0080042
20,10,0.54008,-0.56468,0,0.2038,0.1,0.14426,0.0094854,0.0079655,0
20,12,0.058409,-0.70944,0,0.047779,0.1,0.10693,0,0.0057106,0
20,13,-0.03663,0.53269,0.049236,0,0.10664,0.1,0,0.018971,-0.0053339
20,14,-0.64416,-0.36447,0.048454,0,0.10938,0.1,0,0.0071858,0.0027797
20,16,0.10071,-0.49533,0.060208,0.053383,0.10876,0.10756,0,0.0046861,0.055479
20,19,0.039926,-0.56106,0.12315,0.057315,0.12963,0.11061,0.0097355,0.0057374,0.0069415
20,21,0.20312,-0.50029,0.31181,0.56567,0.15995,0.20284,0.0089113,0.0063639,0.10508
20,23,0.67022,-0.51504,0.15312,0.051716,0.12677,0.10941,0.0088633,0.009297,0.0060384
20,24,-0.21801,-0.55846,0.04614,0,0.10661,0.1,0,0.0052182,0.022783
20,26,0.31045,-0.44029,0,0.046022,0.1,0.10734,0,0.005258,0
20,32,0.29361,-0.1912,0,0.058521,0.1,0.10882,0,0.010864,0
20,33,0.11004,-0.33478,0.048586,0,0.10715,0.1,0,0.0058473,0.0071987
20,34,0.015958,-0.17837,0.062558,0,0.10843,0.1,0,0.0075774,0.025848
20,36,-0.066016,-0.18147,0.049728,0,0.10724,0.1,0,0.0078952,0.045822
20,38,-0.48831,0.35539,0.04567,0,0.11315,0.1,0,0.0078509,0.0071947
20,39,-0.011975,-0.75479,0.32556,0.17477,0.15527,0.13946,0.010466,0.0062538,0.13095
20,42,-0.019352,-0.18661,0.18516,0.2033,0.13718,0.137,0.0086064,0.0055187,0.046739
20,44,-0.02604,-0.42286,0.048648,0.056285,0.10708,0.11229,0.028333,0.0046845,0.044826
20,46,0.37885,-0.43731,0,0.10258,0.1,0.11467,0,0.010541,0
20,47,0.49378,-0.1973,0.046022,0.14832,0.1062,0.12015,0,0.016714,0.014287
20,48,0.52926,-0.48012,0.052818,0,0.10756,0.1,0,0.013012,0.026081
20,52,0.16701,-0.38154,0.096533,0,0.11301,0.1,0,0.0098737,-0.033187
20,54,0.21721,-0.43239,0.052645,0,0.1071,0.1,0,0.0077018,-0.014979
20,55,-0.17347,-0.98415,0,0.049992,0.1,0.10664,0,0.0072059,0
20,56,0.98158,-0.69817,0.046885,0.17956,0.10722,0.12941,0,0.014001,-0.023076
20,57,-0.014304,-1.4427,0.18547,0.097426,0.1291,0.11356,0,0.0071778,0.087806
20,58,-0.2707,-0.83084,0,0.11382,0.1,0.11714,0,0.0079645,0
20,59,-0.040701,-0.63531,0.052015,0.09608,0.11498,0.11275,0.0080468,0.0082446,0.0081943
20,60,-0.048601,-0.48424,0.15646,0,0.12282,0.1,0,0.0052989,0.015223
20,64,0.092141,-0.8105,0.10904,0,0.11705,0.1,0,0.0054343,-0.010413
20,65,-0.21806,-0.23768,0.057166,0,0.10891,0.1,0,0.0084238,-0.014374
20,66,-0.088029,-0.567,0.11927,0,0.129,0.1,0.027694,0.0045634,-0.028219
20,67,0.14817,-0.51937,0.047347,0.10261,0.10917,0.11999,0,0.0067603,0.0027162
20,69,-0.016953,-0.60328,0.048317,0,0.10651,0.1,0,0.0045789,0.0097689
20,71,-0.070977,-0.66422,0.20986,0.10547,0.13429,0.11477,0.0017362,0.0067112,0.069883
20,72,-0.68055,-1.1367,0.20784,0.056089,0.14289,0.10744,0.022609,0.0057141,0.078339
20,74,-0.11566,-0.20278,0.048899,0,0.10659,0.1,0,0.0092013,0.018525
20,75,-0.34192,-1.0639,0.20542,0.23666,0.13607,0.14372,0.0043548,0.0049089,0.05588
20,80,0.35032,-0.029914,0.050555,0,0.10801,0.1,0,0.0029667,0.032137
20,82,-0.28945,-0.40549,0.094228,0,0.1166,0.1,0,0.0047573,0.028804
20,83,-0.25144,-0.56759,0.1109,0.15641,0.11568,0.1218,0.0054046,0.0075179,-0.031476
20,84,-0.4205,-0.33698,0.064529,0.062063,0.1087,0.11003,0.029024,0.0058969,-0.0071066
20,85,-0.63399,0.22445,0,0.053056,0.1,0.10704,0,0.009972,0
20,86,-0.25693,-0.96528,0.10932,0,0.11805,0.1,0,0.0072534,-0.030409
20,87,-0.022288,-0.2688,0.049803,0,0.10921,0.1,0,0.0057833,-0.00096381
20,88,-0.28454,-0.8878,0,0.11156,0.1,0.11985,0,0.0073034,0
20,89,-0.1692,-0.97477,0.11837,0,0.12232,0.1,0.060372,0.0063072,-0.016777
20,91,-0.18758,-0.4641,0.046823,0,0.10815,0.1,0,0.0062102,-0.00066974
20,92,0.15754,-0.1958,0.67806,0.3949,0.21351,0.16445,0.0054626,0.0057315,0.016644
20,93,-0.041956,-0.68318,0.048383,0,0.10745,0.1,0,0.0071767,-0.023813
20,94,0.057367,-1.1141,0.23084,0.6677,0.14361,0.21773,0.0059581,0.0065277,0.0137
20,96,0.39109,-0.30436,0.057022,0,0.10769,0.1,0,0.0085377,-0.018725
20,98,-0.09033,-0.73561,0.14398,0,0.13158,0.1,0.0080468,0.0055049,0.021084
20,99,0.061659,-0.52175,0.053753,0.1071,0.10725,0.11831,0,0.0093853,-0.0062896
20,100,0.13608,-0.36213,0.1024,0.050254,0.11986,0.10931,0.0085332,0.0081063,0.0018107
20,101,-0.18614,-0.39383,0.1528,0.048784,0.12612,0.10708,0,0.0057408,0.0061101
20,102,0.73456,-0.43662,0.055581,0.17715,0.10749,0.12747,0.0088088,0.010087,-0.015046
20,104,-0.083773,-0.59674,0.055839,0.10437,0.10807,0.11509,0,0.0063162,0.003443
20,105,-0.26905,-0.74929,0.04952,0,0.10667,0.1,0,0.0056149,-0.0035192
20,106,0.3449,-0.79413,0.072191,0,0.11046,0.1,0,0.014954,0.053028
20,107,-0.32837,-1.0598,0,0.11515,0.1,0.12026,0,0.012032,0
20,113,-0.31008,-0.52488,0.1046,0,0.1141,0.1,0,0.0082875,-0.020872
20,114,-0.11701,-0.59488,0,0.11184,0.1,0.11615,0,0.0056913,0
20,115,0.41318,-0.44286,0,0.15544,0.1,0.1226,0,0.0060526,0
20,116,-0.068963,-1.0783,0.14787,0.06065,0.11993,0.10924,0,0.0056994,0.021744
20,117,-0.52675,-0.32079,0,0.046541,0.1,0.10618,0,0.01108,0
20,121,-0.071065,-0.91422,0,0.1008,0.1,0.11402,0,0.0061538,0
20,125,0.20218,-1.008,0,0.048317,0.1,0.10641,0,0.004936,0
20,126,-0.10834,-0.96068,0,0.049236,0.1,0.10654,0,0.0067619,0
20,127,-0.49218,-0.93897,0.10091,0.095269,0.11427,0.11448,0,0.0042419,0.016064
20,128,0.25841,-0.30977,0.046701,0,0.1068,0.1,0,0.010126,-0.0039123
21,1,0.77869,0.15723,0.065769,0.084779,0.14119,0.13163,0,0.019697,-0.00070238
21,2,0.22561,-0.11061,0,0.040311,0.1,0.11794,0,0.010271,0
21,4,1.4917,0.28229,0.078154,0.033769,0.1357,0.11735,0.01286,0.012875,0.042275
21,5,0.95341,0.11021,0.14631,0,0.19299,0.1,0,0.019391,0.068712
21,6,0.83698,0.11207,0.068856,0.030162,0.12698,0.11437,0,0.0097157,0.022959
21,7,0.80629,-0.054554,0,0.10402,0.1,0.13353,0,0.011394,0
21,8,0.95717,0.068901,0.1135,0,0.16456,0.1,0,0.01457,0.10418
21,10,1.0535,0.16076,0,0.11474,0.1,0.1402,0,0.008151,0
21,11,0.82948,0.14462,0.036192,0,0.11965,0.1,0,0.020412,0.022643
21,12,0.99794,0.11429,0.29441,0.19014,0.24785,0.16801,0.00078837,0.016807,0.22842
21,13,1.1077,0.19486,0.063355,0.12558,0.12802,0.15571,0.0038581,0.013908,0.015938
21,14,0.80164,0.11071,0.13218,0.059142,0.18573,0.11808,0.0034667,0.013571,0.10556
21,15,0.66783,0.039703,0.089092,0.13073,0.13893,0.15326,0,0.011929,0.079635
21,17,-0.29164,0.7795,0,0.060429,0.1,0.12033,0,0.018144,0
21,18,0.74494,0.11542,0,0.15714,0.1,0.16641,0.0030542,0.011422,0
21,19,-0.28037,-0.12305,0,0.10543,0.1,0.14492,0.0060981,0.013892,0
21,20,0.98309,-0.022561,0,0.024984,0.1,0.10906,0,0.013471,0
21,22,0.21308,0.071987,0.068496,0,0.12888,0.1,0,0.004717,0.030285
21,23,1.4034,0.3114,0,0.029182,0.1,0.10956,0,0.0074675,0
21,24,0.62101,0.035307,0.21504,0.017984,0.19007,0.10582,0.00087262,0.0064114,0.15914
21,25,0.69308,0.21483,0.10251,0.11541,0.14952,0.14563,0,0.0061017,0.054548
21,26,0.59608,0.26465,0.06678,0.11836,0.12617,0.15298,0.0018325,0.013281,0.025309
21,27,0.56755,0.022423,0,0.035876,0.1,0.11175,0,0.0073209,0
21,28,-0.11103,0.73388,0.058901,0.077646,0.129,0.12879,0,0.011135,0.034331
21,29,0.41904,0.10267,0,0.063992,0.1,0.13046,0,0.0069288,0
21,32,0.10163,0.82933,0.02514,0,0.10985,0.1,0,0.0097472,0.015554
21,35,0.32975,-0.015553,0.02339,0,0.1115,0.1,0,0.0081862,0.0031682
21,36,0.32888,-0.08704,0.031264,0,0.11832,0.1,0,0.0063304,0.021669
21,37,0.10752,0.087341,0.035637,0.059914,0.1225,0.12262,0,0.0095333,0.019795
21,38,1.033,0.16786,0.084056,0.030309,0.13502,0.10927,0,0.0051609,0.038561
21,39,0.66076,0.3078,0.027586,0,0.11081,0.1,0,0.0084355,0.011329
21,41,0.44154,0.20365,0.039297,0,0.11872,0.1,0,0.0041123,0.030065
21,42,0.61583,-0.047104,0.11556,0.030432,0.16792,0.11034,0,0.0041333,0.096606
21,43,0.67998,0.008416,0.077202,0.081206,0.14183,0.12482,0,0.0053902,0.070895
21,45,1.5006,0.14843,0.077628,0.1426,0.1549,0.14605,0.00265,0.011932,0.07049
21,47,0.2422,0.10157,0.0387,0.074821,0.12635,0.1297,0,0.012432,0.01567
21,50,0.6187,-0.070446,0,0.02514,0.1,0.10769,0,0.0025696,0
21,51,0.79693,0.020829,0.05935,0,0.12969,0.1,0,0.005212,0.058198
21,53,0.45846,-0.064488,0,0.02529,0.1,0.10879,0,0.0043729,0
21,54,-0.63047,0.092448,0.071116,0.061528,0.13907,0.12234,0,0.0083793,0.051848
21,55,0.080036,0.38643,0,0.036755,0.1,0.11721,0,0.0081772,0
21,56,-0.27529,0.0013811,0.038371,0.023062,0.12249,0.10705,0,0.011735,0.026595
21,60,0.36947,-0.1359,0,0.033024,0.1,0.11762,0,0.0041135,0
21,62,0.67228,-0.050831,0,0.028536,0.1,0.10923,0,0.0040609,0
21,63,0.42745,-0.046348,0.026841,0,0.11492,0.1,0,0.004636,0.018252
21,65,0.41068,0.033156,0,0.027586,0.1,0.10843,0,0.0055955,0
21,68,0.48317,-0.070887,0.02529,0.040527,0.10991,0.11367,0,0.0043499,0.011595
21,69,0.13545,0.65679,0.065058,0.02339,0.12549,0.10715,0,0.0095474,0.061314
21,70,0.55546,-0.15739,0.10364,0.22966,0.16109,0.19057,0,0.013322,0.051675
21,71,0.40491,0.16911,0.14805,0.16508,0.1737,0.17434,0.00077039,0.010866,0.092378
21,72,0.58215,0.16534,0,0.085249,0.1,0.13,0,0.0042219,0
21,74,0.65441,0.15411,0.064181,0,0.13498,0.1,0,0.0058534,0.03908
21,75,0.051626,0.24333,0,0.036085,0.1,0.11103,0,0.0102,0
21,76,0.66641,0.052017,0.11173,0.053082,0.16377,0.12176,0.0016677,0.0060382,0.10344
21,78,0.42679,-0.012816,0.079545,0.092172,0.14057,0.14321,0,0.021044,0.010478
21,79,0.89028,-0.042622,0,0.093799,0.1,0.1403,0.0208,0.015016,0
21,81,1.0089,0.033581,0.15743,0.076006,0.16913,0.12323,0.0015583,0.012997,0.14621
21,82,0.28111,0.16942,0.03119,0.067285,0.11542,0.12154,0,0.0072339,0.018592
21,83,0.94775,0.1345,0.064194,0,0.1339,0.1,0,0.0055491,0.056294
21,84,0.62563,-0.11161,0.08726,0.060793,0.13849,0.11858,0,0.0066214,0.090003
21,86,0.26175,-0.39448,0.075158,0.029783,0.15804,0.1091,0,0.0068264,0.017799
21,87,-0.10989,0.1367,0.034439,0,0.13346,0.1,0,0.0073248,0.034368
21,89,0.28838,-0.057066,0.046357,0.019391,0.12452,0.10593,0,0.0074898,0.041058
21,90,0.44326,-0.18195,0.036085,0,0.11414,0.1,0,0.0047212,0.0018629
21,91,0.56476,-0.11307,0.030432,0.03631,0.12004,0.1111,0,0.0051196,0.018741
21,94,1.5398,0.19986,0.069828,0.12837,0.12736,0.14559,0.0023375,0.0077161,0.031083
21,95,0.47246,0.14421,0.032825,0,0.11286,0.1,0,0.0099134,0.023718
21,96,0.74756,-0.093765,0.029783,0,0.11846,0.1,0,0.0084362,0.0077956
21,97,1.1202,-0.0012142,0.024264,0,0.10951,0.1,0,0.0077897,0.038893
21,100,1.6029,0.059345,0,0.066001,0.1,0.12092,0,0.0087081,0
21,101,1.2294,0.080179,0.036962,0.12947,0.11869,0.14472,0,0.0069274,-0.0041038
21,104,0.82248,0.059881,0.025211,0.16492,0.11619,0.17172,0.003975,0.0073552,0.016801
21,105,0.29437,0.045573,0.032758,0.06307,0.11573,0.12374,0,0.0093063,0.0035223
21,106,0.36696,-0.065652,0.086501,0,0.13702,0.1,0,0.0067914,0.045201
21,107,0.3282,0.69659,0.13585,0,0.17806,0.1,0.0077916,0.012585,0.18831
21,109,0.56709,-0.0046614,0.021679,0.035985,0.1085,0.111,0,0.0035798,0.0064325
21,110,0.29672,-0.0027425,0,0.021679,0.1,0.10736,0,0.0025658,0
21,112,0.55891,0.057007,0.05463,0,0.13097,0.1,0,0.0059813,0.022242
21,113,0.33759,0.086863,0.039618,0,0.12626,0.1,0,0.0074501,0.039971
