ibrain,stage,cellid,x,y,dist,lat,ac,af,as,selfc,selsc
2,46,111,264,424,322.53,348,0.0064241,0.0039865,0.0050827,1.4674,0.65886
2,46,112,140,132,176.03,252,0.015327,0.010482,0.011636,1.2604,0.87535
2,46,113,248,172,256.81,336,0.0083164,0.0046753,0.0066533,1.1741,0.41569
2,46,114,264,140,281.85,444,0.01117,0.0065661,0.010012,1.5955,0.30848
3,46,1,108,148,211.25,324,0.023452,0.015105,0.019966,1.2549,0.47744
3,46,2,68,144,197.62,324,0.01568,0.0048158,0.019573,3.0122,-0.92397
3,46,3,72,236,118.05,324,0.015895,0.0074508,0.014295,1.5438,0.25628
3,46,4,52,296,61.887,336,0.024413,0.0064219,0.018564,3.1406,0.85187
3,46,5,60,352,64.06,336,0.0055574,0.0043228,0.0047408,0.45405,0.37819
3,46,6,128,208,176.52,324,0.018891,0.0082094,0.021836,1.2657,-0.26436
3,46,7,116,232,151.57,324,0.019269,0.0094405,0.0175,1.4573,0.23282
3,46,8,120,424,152.71,312,0.0047454,0.0038278,0.0036117,0.39964,0.56136
3,46,9,180,452,217.7,360,0.0073233,0.0053593,0.0074847,0.57044,-0.033396
3,46,10,304,400,312.05,588,0.015149,0.0085654,0.015645,0.98558,-0.068399
3,46,11,420,400,425.87,996,0.0066336,0.0057383,0.006778,0.16032,-0.028806
3,46,12,404,316,404.23,1020,0.0034241,0.0022548,0.0023329,0.4305,0.41329
3,46,13,356,276,360.01,480,0.0039694,0.0022532,0.0033712,0.73261,0.20575
3,46,14,176,152,250,336,0.012509,0.0062718,0.014049,1.2214,-0.22494
3,46,15,156,128,254.87,312,0.014835,0.0068811,0.014818,1.407,0.0030551
3,46,16,160,80,296.44,516,0.013562,0.0041965,0.016038,1.636,-0.26936
3,46,17,292,244,304.28,336,0.0046398,0.0028804,0.0041387,0.78139,0.16144
3,46,18,300,200,326.78,432,0.004157,0.0031076,0.0041476,0.51766,0.0034869
3,46,19,332,136,384.3,348,0.0066583,0.0058301,0.0053604,0.17373,0.23753
3,46,20,304,124,366.97,348,0.00341,0.0023015,0.0027133,0.6065,0.37992
3,46,21,336,100,406.93,744,0.0035102,0.0022106,0.0027845,0.64772,0.32082
3,46,22,360,124,414.55,768,0.0043543,0.0029875,0.0035127,0.5286,0.27199
3,46,23,360,152,401.4,720,0.0054332,0.0025984,0.0038668,0.84923,0.41395
3,46,24,324,220,342.02,600,0.0035549,0.0030304,0.0031313,0.22564,0.1481
3,46,25,352,216,369.86,756,0.0048695,0.0020723,0.0047807,0.96159,0.023708
3,46,26,380,208,398.97,756,0.004084,0.0021763,0.0030443,0.7308,0.36285
3,46,27,432,328,432,840,0.0037423,0.0023168,0.0028698,0.49182,0.27019
3,46,28,224,72,341.34,636,0.011386,0.0040877,0.011577,1.4656,-0.025036
3,46,29,128,124,242.15,336,0.0095288,0.0039361,0.0078297,1.3371,0.37033
3,46,30,96,116,234.14,540,0.012223,0.0028451,0.011241,2.9624,0.20202
3,46,31,20,324,20.757,312,0.010332,0.0045383,0.010435,1.6502,-0.027659
3,46,32,32,272,65.853,336,0.012478,0.0046342,0.010091,2.1382,0.48438
3,46,33,40,244,94.445,348,0.017592,0.0074593,0.014716,2.165,0.51925
3,46,34,100,368,107.13,312,0.0053556,0.0037892,0.0046934,0.77493,0.32492
3,46,35,140,380,148.81,312,0.005091,0.0034559,0.0041375,0.93358,0.49127
3,46,36,120,340,120.45,324,0.01485,0.0088505,0.0091861,1.3546,1.0484
3,46,37,112,312,113.37,324,0.016079,0.007859,0.013557,2.1446,0.50225
3,46,38,80,304,83.983,324,0.012673,0.0048366,0.010151,1.8415,0.48909
3,46,39,140,316,140.65,324,0.010276,0.003508,0.007286,1.3565,0.507
3,46,40,172,392,182.98,300,0.0059113,0.004362,0.0050559,0.63521,0.27947
3,46,41,208,472,252.1,312,0.0089951,0.0055451,0.0079023,1.0801,0.28751
3,46,42,300,468,330.4,312,0.0065874,0.0040066,0.005686,0.8022,0.28957
3,46,43,280,368,282.63,312,0.0082011,0.0052292,0.0060116,0.74427,0.60608
3,46,44,328,416,339.2,504,0.0053944,0.0044513,0.0049261,0.35875,0.18408
3,46,45,252,256,262.52,348,0.0046544,0.0034459,0.0037762,0.49927,0.33284
3,46,46,224,220,249.36,480,0.010821,0.0066429,0.0092536,0.64484,0.19029
3,46,47,192,216,223.07,324,0.0097037,0.0071533,0.010105,0.4652,-0.057192
3,46,48,196,180,246.54,504,0.0093738,0.004478,0.007468,0.88174,0.27566
3,46,49,232,176,278.21,348,0.0096818,0.004579,0.007591,0.88809,0.27847
3,46,50,268,184,304.98,336,0.0061613,0.0038317,0.0072309,0.62447,-0.19584
3,46,51,276,132,339.42,696,0.0052932,0.0032978,0.0043168,0.64292,0.25893
3,46,52,232,144,297.08,492,0.010488,0.0039269,0.0091141,1.5793,0.22339
3,46,53,268,100,352.87,720,0.0083468,0.0058172,0.0061286,0.41719,0.35483
3,46,54,240,112,323.93,312,0.013381,0.0069608,0.011421,1.2164,0.26908
3,46,55,184,120,278.87,324,0.0078764,0.0051132,0.0071744,0.74704,0.17495
3,46,56,304,80,393.31,756,0.0077807,0.003772,0.0044832,0.82244,0.63036
3,46,57,300,48,411.43,732,0.0029245,0.0019527,0.0021324,0.68098,0.55949
3,46,58,368,92,438.01,744,0.002996,0.0020419,0.002132,0.66916,0.60014
3,46,59,404,96,466.65,720,0.0035581,0.0021898,0.0023413,0.64332,0.55444
3,46,60,360,444,377.75,528,0.0041479,0.0038175,0.0038908,0.12232,0.086516
3,46,61,388,448,405.68,456,0.0029396,0.0027429,0.0025323,0.090205,0.27257
3,46,62,268,404,278.15,360,0.012513,0.0070708,0.011965,0.77504,0.067874
3,46,63,236,412,249.99,612,0.0056,0.0036238,0.0046045,0.79483,0.34192
3,46,64,252,376,256.24,336,0.0069288,0.0041937,0.0060857,0.83197,0.23583
3,46,65,244,348,244.7,624,0.0043181,0.0033194,0.0037857,0.41155,0.21487
3,46,66,284,336,284.07,408,0.0035157,0.0024469,0.0030508,0.68334,0.21153
3,46,67,316,376,319.39,552,0.0051679,0.0033762,0.0049188,0.59828,0.085417
3,46,68,208,396,218.35,384,0.005808,0.0037752,0.0047138,0.78393,0.39662
3,46,69,128,280,137.26,336,0.0084368,0.0046898,0.010031,1.2019,-0.37417
3,46,70,104,260,125.12,300,0.0082333,0.0042774,0.0079446,1.1889,0.064594
3,46,71,164,268,175.17,300,0.0076963,0.0062994,0.0072115,0.31005,0.097591
3,46,72,196,260,207.98,600,0.013009,0.0079069,0.0086064,0.81753,0.71695
3,46,73,144,232,173.93,324,0.019495,0.0096627,0.018241,1.1687,0.13316
3,46,74,232,312,232.66,600,0.0048016,0.0037263,0.0046587,0.3503,0.038266
3,46,75,228,284,232.51,336,0.0043818,0.0031083,0.0043135,0.61426,0.023737
3,46,76,368,388,372.61,600,0.0067189,0.0055489,0.0053823,0.25997,0.28733
3,46,77,428,372,430.1,552,0.0072423,0.0061261,0.0060078,0.23872,0.24126
3,46,78,396,424,407.11,612,0.004311,0.0035191,0.0048124,0.3073,-0.15933
3,46,79,360,416,370.23,444,0.0046271,0.003492,0.003532,0.44041,0.3988
3,46,80,160,200,205.88,324,0.018713,0.015765,0.010452,0.27953,0.70159
3,46,81,92,180,175.59,324,0.010551,0.0053371,0.009843,1.3805,0.14977
3,46,82,424,204,442.2,792,0.002651,0.001848,0.0021231,0.59676,0.37879
3,46,83,456,168,483.77,864,0.0021884,0.0017697,0.0019096,0.36194,0.20858
3,46,84,416,156,450.75,780,0.0020287,0.001872,0.0016928,0.13061,0.34051
3,46,85,384,140,428.24,732,0.0030514,0.0023912,0.0030384,0.27018,0.0043678
3,46,86,300,156,346.59,312,0.012208,0.0076718,0.007868,0.61634,0.51129
3,46,87,344,176,376.72,744,0.0057441,0.0031297,0.0056882,0.80929,0.012205
3,46,88,436,300,437,684,0.0032552,0.0024601,0.0025428,0.43865,0.40872
3,46,89,436,272,439.78,420,0.0020963,0.0019146,0.0017083,0.15712,0.39078
3,46,90,400,232,411.72,840,0.0025935,0.0016732,0.0023184,0.75365,0.1865
3,46,91,360,244,370.03,516,0.0051713,0.0030148,0.0047754,0.79685,0.10397
3,46,92,388,260,394.19,756,0.0025563,0.0020039,0.0023414,0.47073,0.16605
3,46,93,320,248,330.23,348,0.0039601,0.0030494,0.0037626,0.40035,0.057958
3,46,94,164,348,165.03,324,0.0051416,0.0031818,0.0035049,0.85554,0.72905
3,46,95,228,444,255.11,588,0.0086958,0.0051623,0.0069099,0.90919,0.47165
3,46,96,192,420,212.24,336,0.0072859,0.0043196,0.005312,0.85796,0.59159
3,46,97,312,348,312.54,300,0.0050616,0.0044458,0.0051794,0.15493,-0.02584
3,46,98,296,308,296.78,408,0.0040464,0.0029616,0.0035505,0.54237,0.20681
3,46,99,196,288,200.36,288,0.0056476,0.0042398,0.0056685,0.41928,-0.0046691
3,46,100,340,332,340.01,516,0.0029954,0.0021816,0.0023144,0.58171,0.48103
3,46,101,368,352,368.68,720,0.0037935,0.0025905,0.0028714,0.51544,0.42289
3,46,102,260,220,282.14,300,0.0052691,0.002836,0.004449,0.91174,0.25393
3,46,103,108,452,163.27,336,0.0049038,0.0037961,0.0053994,0.49192,-0.16985
3,46,104,92,428,134.74,372,0.004065,0.0030253,0.0037194,0.65075,0.22063
3,46,105,64,264,91.616,300,0.014846,0.0090305,0.011829,1.0557,0.50682
3,46,106,200,324,200.08,576,0.0046182,0.0028113,0.0037827,0.9117,0.35014
3,46,107,300,276,304.74,648,0.0052483,0.003099,0.0039589,0.89655,0.4563
3,46,108,252,468,287.53,384,0.0047786,0.0038629,0.0037415,0.33311,0.43221
3,46,109,316,444,336.09,708,0.0043765,0.0040583,0.0045689,0.10265,-0.053782
3,46,110,416,452,433.65,516,0.0021898,0.0019234,0.0019144,0.22144,0.2541
3,46,111,392,368,393.88,516,0.0048551,0.0025629,0.0038223,0.87513,0.38582
3,46,112,428,240,437.27,768,0.0030469,0.002048,0.0022011,0.56156,0.48582
3,46,113,388,180,415.83,768,0.0025945,0.0017576,0.0021919,0.63095,0.26997
3,46,114,100,208,157.4,300,0.010524,0.0054597,0.009624,1.2747,0.20062
3,46,115,12,228,102.26,300,0.0078324,0.0028938,0.0062121,1.7139,0.48463
3,46,116,192,80,314.87,432,0.010686,0.0065699,0.0079346,0.64987,0.36746
3,46,117,340,48,441.44,636,0.0025006,0.0020943,0.0023195,0.28269,0.11225
3,46,118,388,68,467.93,552,0.0021979,0.0017508,0.0015226,0.32914,0.53437
3,46,119,68,456,143.57,324,0.0054395,0.0041559,0.005934,0.65943,-0.21633
3,46,120,260,320,260.18,324,0.0032885,0.0023438,0.0028145,0.65404,0.28275
3,46,121,192,368,195.81,324,0.0045208,0.0026387,0.0038994,0.88937,0.28423
3,46,122,260,156,312.6,360,0.0084282,0.0040648,0.0073544,0.92763,0.15586
3,46,123,212,116,300.92,516,0.0060831,0.0034734,0.0054327,0.82347,0.16886
3,46,124,156,176,218.9,324,0.010252,0.005848,0.0092484,1.1087,0.22434
3,46,125,124,180,194.28,300,0.0095464,0.0056987,0.012174,1.1588,-0.51813
3,46,126,384,288,386.24,588,0.0028843,0.0027088,0.0029178,0.09949,-0.016447
3,46,127,328,304,328.99,516,0.0033693,0.002316,0.0024684,0.54386,0.48151
3,46,128,152,448,192.7,360,0.0064387,0.0040349,0.0052861,1.1102,0.56862
3,46,129,268,440,289.87,348,0.0037265,0.0028058,0.0033878,0.52915,0.15976
3,46,130,444,476,467.53,684,0.0022137,0.0020913,0.0017464,0.085946,0.39996
3,46,131,356,476,384.94,324,0.0030221,0.0021894,0.0024443,0.6587,0.45791
3,46,132,404,480,431.1,1668,0.0024712,0.0018312,0.0018496,0.41449,0.41491
3,46,133,56,212,130.21,336,0.016039,0.0047884,0.015232,1.8875,0.12615
3,46,134,240,32,382.28,612,0.0041015,0.0027723,0.0034827,0.81336,0.28261
3,46,135,116,48,304.52,564,0.0054151,0.0037247,0.0067074,0.49386,-0.29632
3,46,136,176,304,177.85,240,0.007524,0.0060978,0.0056412,0.32099,0.39557
3,46,137,452,400,457.46,684,0.0017866,0.0015531,0.0017224,0.30525,0.072226
3,46,138,204,52,344.46,540,0.00612,0.003204,0.0061592,1.1055,-0.0091065
3,46,139,340,380,343.72,408,0.0041233,0.00325,0.0034511,0.31731,0.26355
3,46,140,224,256,235.77,324,0.0057895,0.0043274,0.0043662,0.44027,0.43262
3,46,141,456,248,463.24,204,0.0028672,0.0027965,0.0032085,0.027274,-0.10845
4,46,1,236,208,173.3,240,0.0052836,0.0053394,0.0053987,-0.019466,-0.040879
4,46,2,128,336,174.26,324,0.014038,0.0099219,0.01615,0.62718,-0.28845
4,46,3,240,172,173.74,276,0.013458,0.01232,0.015222,0.21411,-0.30217
4,46,4,352,216,288.94,252,0.0058397,0.0075003,0.0054338,-0.25974,0.087412
4,46,5,296,280,253.41,516,0.0067937,0.006616,0.0060397,0.063918,0.30176
4,46,6,340,292,298.47,396,0.0040813,0.0041115,0.0043773,-0.015629,-0.15407
4,46,7,264,276,222.93,288,0.0045561,0.004091,0.0043013,0.29656,0.16055
4,46,8,156,352,200.2,276,0.014659,0.011676,0.012019,0.76967,0.66778
4,46,9,108,316,148.93,372,0.0078435,0.0064112,0.0072519,0.38066,0.14456
4,46,10,176,380,234.25,612,0.0078634,0.0067325,0.0061886,0.33583,0.50193
4,46,11,100,436,265.12,672,0.014214,0.0094017,0.013496,0.67954,0.10027
4,46,12,160,436,279.17,360,0.013538,0.011155,0.011277,0.43163,0.39539
4,46,13,252,320,236.84,468,0.0058238,0.0056343,0.0052568,0.071845,0.23654
4,46,14,216,336,221.31,300,0.0040301,0.003611,0.0038782,0.32179,0.10344
4,46,15,196,288,173.34,252,0.0036399,0.0033023,0.0035161,0.35517,0.13176
4,46,16,268,364,277.78,348,0.0046185,0.0033517,0.0040853,0.58373,0.1928
4,46,17,328,364,323.99,396,0.013579,0.0092645,0.012571,1.0709,0.23869
4,46,18,340,336,318.57,384,0.0088474,0.006635,0.0076835,0.48506,0.26113
4,46,19,324,244,267.32,888,0.0077329,0.006653,0.0063009,0.16328,0.2828
4,46,20,304,208,240.29,444,0.0075189,0.0065058,0.0060464,0.20121,0.30659
4,46,21,276,204,212.01,660,0.012458,0.012126,0.012087,0.035687,0.038046
4,46,22,184,116,130.82,300,0.01043,0.0097089,0.009653,0.1571,0.19036
4,46,23,144,124,91.907,468,0.0092964,0.0052233,0.0067805,1.033,0.64432
4,46,24,144,84,118.19,276,0.014798,0.0080106,0.013616,1.0782,0.14984
4,46,25,372,288,326.63,444,0.0053135,0.0055573,0.0043795,-0.07357,0.27631
4,46,26,388,356,370.12,600,0.0057242,0.0057116,0.0052856,0.0032037,0.1048
4,46,27,400,428,419.98,552,0.0071629,0.0088722,0.0071485,-0.34773,0.0026592
4,46,28,412,380,402.95,828,0.0056865,0.0047364,0.0046166,0.30231,0.35596
4,46,29,380,400,387.22,576,0.0050716,0.0040947,0.0042987,0.29544,0.20763
4,46,30,356,388,360.77,348,0.006122,0.0052016,0.0059078,0.23142,0.05423
4,46,31,352,416,375.07,1692,0.0053776,0.0047932,0.0050445,0.19992,0.12263
4,46,32,356,444,396.69,360,0.013585,0.0093651,0.010736,0.5279,0.32182
4,46,33,320,404,343.11,336,0.0057206,0.005117,0.00505,0.19885,0.21515
4,46,34,216,412,282,456,0.0083477,0.0067476,0.0085371,0.74143,-0.072488
4,46,35,220,384,261.03,252,0.010349,0.0090869,0.0098522,0.27111,0.13703
4,46,36,196,356,224.29,276,0.0048207,0.0042563,0.0045448,0.385,0.17257
4,46,37,156,324,175.62,336,0.0085903,0.0068473,0.0073281,0.54105,0.37763
4,46,38,172,300,165.22,336,0.0053302,0.0048999,0.0052422,0.13871,0.026733
4,46,39,332,192,266.41,480,0.0058984,0.0058204,0.0059881,0.017448,-0.016074
4,46,40,380,184,313.92,540,0.0043155,0.0047507,0.0039431,-0.12292,0.12554
4,46,41,228,140,165.07,444,0.0074995,0.0053511,0.0055731,0.4932,0.36701
4,46,42,212,200,148.21,324,0.0084946,0.0089643,0.0074591,-0.13027,0.32738
4,46,43,180,192,115.3,336,0.0070877,0.0044056,0.0061743,1.2372,0.36564
4,46,44,244,104,190.67,588,0.0063179,0.0058858,0.0056171,0.10769,0.20861
4,46,45,276,176,209.75,288,0.009054,0.0084722,0.0077819,0.1183,0.25189
4,46,46,328,140,263.81,492,0.0045063,0.0053351,0.0046203,-0.25562,-0.036971
4,46,47,408,216,344.42,696,0.0042782,0.0036424,0.003549,0.24571,0.26144
4,46,48,384,140,319.45,516,0.0048432,0.0059419,0.0042223,-0.2598,0.20523
4,46,49,344,168,277.78,456,0.0060512,0.0071989,0.006766,-0.24214,-0.15923
4,46,50,236,76,195.51,300,0.0055559,0.0045254,0.0042813,0.4069,0.49147
4,46,51,280,448,348.26,288,0.017002,0.011066,0.013302,1.4647,0.76229
4,46,52,276,404,311.98,780,0.0047226,0.0044826,0.0042771,0.10322,0.19447
4,46,53,184,240,135.44,252,0.0058453,0.0048,0.005334,0.26529,0.12979
4,46,54,140,404,242.45,504,0.01127,0.0093218,0.010508,0.42887,0.19535
4,46,55,116,388,220.64,528,0.0064919,0.0056879,0.0067398,0.21675,-0.071215
4,46,56,444,432,457.98,540,0.0037548,0.0030779,0.0033063,0.40393,0.23768
4,46,57,448,396,442.08,660,0.0035956,0.0034208,0.0030221,0.088695,0.27471
4,46,58,448,360,425.06,456,0.0037608,0.003047,0.0037275,0.32667,0.012344
4,46,59,248,448,329.59,348,0.0060253,0.0054188,0.0062539,0.2471,-0.092093
4,46,60,176,460,307.23,300,0.013532,0.0099107,0.013472,0.95811,0.012498
4,46,61,204,444,303.96,324,0.010435,0.0079081,0.0091752,0.76032,0.43598
4,46,62,404,320,368.32,324,0.010038,0.010245,0.0079112,-0.029086,0.3171
4,46,63,436,252,378.07,480,0.011442,0.010927,0.0091792,0.071778,0.35668
4,46,64,400,292,354.3,372,0.0061123,0.0060935,0.0048236,0.0044799,0.30981
4,46,65,404,264,349.77,552,0.0075113,0.0061947,0.0064107,0.34833,0.29528
4,46,66,436,176,369.74,624,0.0077244,0.0049509,0.0053942,0.49457,0.40767
4,46,67,400,88,344.4,348,0.0076455,0.0068803,0.0057548,0.17274,0.446
4,46,68,136,248,102.38,276,0.0052171,0.0047703,0.0050172,0.20206,0.077958
4,46,69,432,84,376.41,420,0.0037301,0.0042534,0.0038154,-0.22229,-0.041463
4,46,70,432,112,370.79,732,0.0062476,0.0067441,0.0062278,-0.067531,0.0028681
4,46,71,312,308,280.36,432,0.0057032,0.0056197,0.0034403,0.025137,0.83509
4,46,72,268,240,212.56,336,0.0061325,0.004087,0.0043586,0.71189,0.59791
4,46,73,88,276,105.23,264,0.0068186,0.0057876,0.0058753,0.34556,0.31227
4,46,74,76,220,47.961,264,0.010055,0.0061584,0.0075452,0.9588,0.59871
4,46,75,304,76,256.77,624,0.0071244,0.0068364,0.0049479,0.055599,0.55767
4,46,76,88,76,99.44,300,0.0073836,0.0054414,0.0065618,0.67068,0.2239
4,46,77,288,332,272.83,672,0.0046251,0.0048592,0.0041334,-0.089723,0.19621
4,46,78,296,368,301.31,348,0.0052781,0.0043847,0.0049413,0.38557,0.13096
4,46,79,76,324,151.28,264,0.0075803,0.006097,0.0075688,0.4472,0.002633
4,46,80,112,260,98.255,348,0.0064211,0.0061504,0.0068388,0.075079,-0.10658
4,46,81,104,184,39.293,348,0.0053043,0.0047632,0.0047677,0.25132,0.2362
4,46,82,208,228,152.02,276,0.0051994,0.0046167,0.0047869,0.30742,0.23235
4,46,83,448,312,406.24,348,0.0039245,0.0032646,0.0033404,0.21988,0.17623
4,46,84,420,348,394.64,444,0.0063671,0.0046093,0.0055041,0.41009,0.19185
4,46,85,196,156,130.85,264,0.0053013,0.0040478,0.0039984,0.49169,0.45206
4,46,86,284,124,223.19,300,0.0048278,0.0037408,0.0034314,0.43548,0.5649
4,46,87,260,144,195.9,360,0.0048978,0.0045455,0.0039838,0.10868,0.35227
4,46,88,312,120,251.39,480,0.0041157,0.0044309,0.0035621,-0.11799,0.21193
4,46,89,340,92,285.48,324,0.0032784,0.0031364,0.0029952,0.088138,0.21366
4,46,90,360,76,309.35,-24,0.0031868,0.002601,0.0024909,0.57934,0.79581
4,46,91,172,92,133.22,276,0.0057935,0.0044377,0.00462,0.51284,0.40891
4,46,92,216,256,171.18,288,0.0041995,0.0035054,0.0040148,0.33303,0.10234
4,46,93,40,144,39.155,264,0.0086879,0.0063597,0.0077169,0.88123,0.32347
4,46,94,432,144,366.88,948,0.012641,0.012018,0.011485,0.040392,0.073637
4,46,95,396,116,334.63,360,0.004353,0.003721,0.0041167,0.22758,0.089261
5,46,1,124,164,102.05,420,0.018692,0.008821,0.02182,1.6332,-0.46863
5,46,2,60,164,71.64,408,0.0071443,0.0042528,0.0092108,1.5501,-0.88104
5,46,3,72,196,44.452,360,0.0092025,0.0055283,0.0099086,2.3158,-0.33717
5,46,4,124,192,84.966,420,0.014474,0.0049716,0.015432,1.8716,-0.16168
5,46,5,92,284,64.027,432,0.0070128,0.0030523,0.0073551,1.9656,-0.13708
5,46,6,144,296,111.42,360,0.012923,0.0075987,0.013357,2.1469,-0.15868
5,46,7,244,296,202.65,444,0.0093796,0.0049147,0.012748,1.4948,-0.93926
5,46,8,292,296,248.84,336,0.018416,0.0074791,0.019851,2.2834,-0.23105
5,46,9,304,328,269.78,360,0.01015,0.0055863,0.01022,1.4182,-0.016086
5,46,10,244,332,216.22,348,0.014793,0.0088619,0.015085,1.4457,-0.053836
5,46,11,240,196,193.24,420,0.0052558,0.0035852,0.0054851,1.3556,-0.14683
5,46,12,220,116,206.93,456,0.0082627,0.0040516,0.009498,1.6804,-0.37715
5,46,13,292,120,267.28,516,0.011257,0.0040241,0.0094063,1.6513,0.32322
5,46,14,264,136,235.13,408,0.0060046,0.0033987,0.0069427,1.2694,-0.32127
5,46,15,260,108,244.8,408,0.0054869,0.0033441,0.0060881,1.3641,-0.2671
5,46,16,308,92,294.35,756,0.0079153,0.0037054,0.0072717,1.2962,0.16628
5,46,17,336,112,310.66,444,0.0072886,0.0050306,0.0064493,0.55865,0.20363
5,46,18,196,64,224.4,456,0.011176,0.0061861,0.010168,2.4167,0.36302
5,46,19,272,60,282.12,492,0.0071538,0.0037221,0.008106,1.4495,-0.28073
5,46,20,272,20,308.54,528,0.0084388,0.0049055,0.0087623,1.007,-0.071656
5,46,21,352,148,313.58,504,0.005407,0.0030403,0.0068435,1.0779,-0.42869
5,46,22,396,124,362.67,624,0.0087613,0.0053254,0.01158,0.6624,-0.4122
5,46,23,452,188,404.01,408,0.006125,0.0050691,0.0046546,0.26059,0.39426
5,46,24,432,84,410.09,492,0.005366,0.0033997,0.0059917,0.9383,-0.19375
5,46,25,380,56,374.79,648,0.0043743,0.0028043,0.0041928,1.126,0.10943
5,46,26,436,24,439.27,444,0.0050463,0.0031901,0.0059425,0.77118,-0.25825
5,46,27,356,324,317.96,444,0.0097299,0.0053139,0.0096006,1.0531,0.024432
5,46,28,460,356,426.76,1644,0.0047857,0.0030485,0.0042139,0.76284,0.20654
5,46,29,240,436,276.05,336,0.011483,0.0062853,0.011744,2.1101,-0.085028
5,46,30,316,412,318.87,480,0.0074508,0.0041251,0.0067991,1.2468,0.19142
5,46,31,404,260,354.14,348,0.009009,0.0066271,0.0090889,0.56491,-0.015675
5,46,32,432,296,386.1,468,0.0056859,0.0035205,0.0050996,0.90305,0.20526
5,46,33,460,248,409.46,588,0.0054379,0.0033628,0.0054808,0.9478,-0.014509
5,46,34,100,212,54.38,336,0.0065028,0.0043238,0.0090998,0.96033,-0.948
5,46,35,12,164,80.916,336,0.011146,0.0040324,0.014064,1.696,-0.585
5,46,36,248,164,209.66,528,0.0073087,0.0040543,0.009065,1.3435,-0.49885
5,46,37,204,172,165.72,492,0.0064933,0.0038987,0.0062361,1.4447,0.11623
5,46,38,184,208,135.97,492,0.0079384,0.0046603,0.0094002,1.116,-0.38438
5,46,39,468,116,433.91,648,0.0065405,0.0037106,0.0065384,0.75788,0.00047629
5,46,40,464,36,458.69,588,0.0045144,0.0029139,0.00547,0.73122,-0.3325
5,46,41,436,128,399.85,468,0.0052584,0.0036265,0.0059741,0.7432,-0.22503
5,46,42,384,236,333.26,336,0.011443,0.0069828,0.010816,1.1644,0.14641
5,46,43,384,200,335.1,456,0.0061791,0.0036397,0.0065253,0.96166,-0.099563
5,46,44,352,208,302.47,684,0.0051892,0.0033467,0.0053496,1.0663,-0.070489
5,46,45,212,336,190.26,456,0.010011,0.0060619,0.0087355,1.4971,0.38906
5,46,46,20,212,38.417,420,0.0064631,0.0043539,0.0066407,1.1106,-0.10783
5,46,47,104,12,229.31,420,0.0064297,0.0041179,0.0082806,1.2044,-0.83713
5,46,48,184,116,178.68,336,0.007757,0.0059828,0.0073161,0.66409,0.16338
5,46,49,312,376,296.86,348,0.0098399,0.0061335,0.0087063,0.9907,0.26966
5,46,50,268,276,221.09,420,0.010652,0.005041,0.012353,2.0739,-0.45338
5,46,51,256,248,205.67,360,0.010733,0.0053213,0.010984,2.3254,-0.080685
5,46,52,288,192,241.13,348,0.006873,0.0034794,0.0076367,1.4103,-0.21689
5,46,53,368,288,321.65,360,0.0081591,0.0050347,0.0070945,0.92447,0.27909
5,46,54,192,260,143.45,384,0.0059025,0.0054261,0.0067604,0.27767,-0.37984
5,46,55,176,288,135.99,312,0.0095306,0.0058341,0.0096079,1.6871,-0.027985
5,46,56,160,248,110.02,408,0.013381,0.0039235,0.0094127,2.6685,0.90464
5,46,57,172,144,151.63,348,0.011294,0.0075394,0.0090629,1.207,0.77305
5,46,58,44,416,181.09,480,0.0036995,0.0025846,0.0041764,1.201,-0.36629
5,46,59,64,464,229.34,420,0.0026076,0.001973,0.0028149,1.3103,-0.35802
5,46,60,148,472,256.14,408,0.0039691,0.0029685,0.004342,0.98005,-0.27249
5,46,61,52,360,124.97,408,0.0069522,0.0038024,0.0073597,2.1412,-0.21471
5,46,62,40,324,89.607,444,0.0097367,0.0050804,0.0092894,2.5418,0.20003
5,46,63,60,260,26.623,348,0.011284,0.0034338,0.012988,2.8817,-0.50817
5,46,64,148,344,146.05,420,0.0060284,0.004265,0.0064192,1.1532,-0.17078
5,46,65,80,68,169.58,480,0.011627,0.0089971,0.013384,0.86914,-0.52551
5,46,66,60,36,199.25,432,0.013427,0.010073,0.01711,0.99957,-0.98406
5,46,67,64,92,143.65,408,0.0067478,0.0046324,0.0075188,1.1836,-0.43406
